Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,class,type,vertices,IBEA_IGD,SPEA2_IGD,MOEAD_IGD
73,0.3861111111,0.1734499252,0.326083461,3.4479452679,0.7570896714,0.0527777778,0.0686622616,0.16468685,5.5365248673,1.4446183332,0.5611111111,0.1671289884,0.1226944102,2.6367949696,-0.4794068071,0.4611111111,0.1419659149,0.0602375698,2.6751991632,0.1239312307,1,0,100,0.036805,0.036963,0.0296225
74,0.3801075269,0.1602484269,0.2026099526,2.4940751105,0.1770386897,0.0908602151,0.0943130901,0.1611539999,3.3078370638,0.9132826378,0.5290322581,0.1579986696,0.0704481311,2.5437160231,0.1213681153,0.4602150538,0.1333116528,-0.0006137186,2.7557588599,0.1276485051,1,0,100,0.0533309999999999,0.05706,0.0461845
75,0.4909090909,0.167628081,-0.4303405573,2.4177854671,0.027754338,0.0909090909,0.0995859195,-0.018852459,2.3441666667,0.734861098,0.4181818182,0.1526623239,-0.1801266825,2.5962728233,0.7652697146,0.3545454545,0.0987525499,0.4112983152,1.9880781385,-0.126383973,1,0,100,0.0484985,0.0545,0.0430175
76,0.3105263158,0.1744004371,0.238719769,2.9674395573,0.5082947236,0.0868421053,0.0991305695,0.0748723713,3.2563071096,0.9948518377,0.6026315789,0.157257486,0.0922427385,2.7565047038,-0.4494476518,0.4894736842,0.147415406,0.1305192855,2.3772518941,-0.2125790419,1,0,100,0.039464,0.048641,0.0415414999999999
77,0.3838235294,0.1819908644,0.3568749993,2.6782828764,0.4308228918,0.0941176471,0.0921672919,0.1529991483,3.8629423306,1.0181713823,0.5220588235,0.1678984184,0.1181449848,2.0697626599,-0.2379530417,0.4338235294,0.1389141653,0.1386025043,2.6920782233,0.2041782531,1,0,100,0.039154,0.0451795,0.0356915
78,0.3451612903,0.1591078143,-0.0230261224,3.1113363718,0.3429370837,0.0767741935,0.0848675285,0.0974074189,3.2911604221,0.9681665066,0.5780645161,0.1635378886,-0.116499483,2.9979743512,-0.1852228398,0.4716129032,0.1422196569,-0.0837286837,2.3381928957,0.1447376611,1,0,100,0.0502465,0.0565895,0.0434089999999999
79,0.3803278689,0.2094643224,0.4087848659,2.5590876636,0.4110092861,0.0918032787,0.1075739654,0.2532770778,3.5234171354,1.1113453509,0.5278688525,0.1951301773,0.1982097621,2.5043422226,0.0032945751,0.4524590164,0.1510689316,0.1971462395,3.002799343,0.3523610886,1,0,200,0.0395985,0.0417235,0.038552
80,0.3602094241,0.1471828229,0.0923060158,3.0210525952,0.2823471745,0.1047120419,0.1093952716,0.2353029001,4.6232967467,1.1304412376,0.535078534,0.1496063565,-0.0296135924,2.9810451728,-0.142478194,0.4465968586,0.1360491126,-0.0321035265,2.5179836854,0.1402902272,1,0,200,0.032076,0.0354935,0.0318735
81,0.358778626,0.1596131913,0.1220258232,2.8290204759,0.1837695454,0.0916030534,0.094536368,0.1206343125,2.9767116364,0.8183077728,0.5496183206,0.1645600407,0.0842732264,2.6712713758,0.1146626156,0.4667938931,0.126929488,0.0786891245,3.0725591746,0.1700177216,1,0,200,0.039715,0.0436115,0.039636
82,0.3624223602,0.1456971947,0.0545806922,3.0668317444,0.1512730713,0.0832298137,0.0900214087,0.1258332375,3.022220906,0.8718445475,0.5543478261,0.1461611576,0.0272783446,2.7847783711,0.1827562354,0.4736024845,0.1427940044,0.0402179199,2.675160407,0.1438579137,1,0,200,0.0257085,0.034078,0.033148
83,0.3513333333,0.1543747245,0.1471609034,2.8141433005,0.2576807185,0.0923333333,0.1053939699,0.0550792121,4.1063000564,1.1952336383,0.5563333333,0.1603949985,0.1374690406,2.5431001648,0.101001756,0.4653333333,0.1363752992,0.0705500655,2.8045421752,0.3742442961,1,0,200,0.0275815,0.035512,0.034023
84,0.3454545455,0.1970862126,0.3779026217,3.1338071526,0.7802258621,0.1,0.0953462589,0.0,2.42,0.6292853089,0.5545454545,0.15587662,-0.1558669002,3.2238650562,-0.6605766799,0.3909090909,0.0899954085,-0.5368916797,2.6191170346,-0.5689838822,1,0,200,0.035592,0.038758,0.0369595
