Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,class,type,vertices,IBEA_HV,SPEA2_HV,MOEAD_HV
208,0.528045977,0.233163349,0.9879091423,2.1436485838,0.6081689358,0.0350574713,0.0365108569,0.8623642949,3.0581389126,0.941146194,0.4368965517,0.2056294533,0.9884898721,2.3018404069,-0.7983657305,0.1256321839,0.0434622613,0.8435338037,2.7617129821,-0.606687751,3,1,200,-0.502725133415,-0.522111244415,-0.52741298992
209,0.4015053763,0.1576879063,0.9507465102,5.3143002954,1.7219949239,0.0597849462,0.0445159992,0.7733174758,2.8602619998,0.5850607836,0.5387096774,0.1352435144,0.9308535151,5.8771029094,-1.8152029643,0.1528494624,0.0392530928,0.4105815808,3.0480769861,-0.5201266984,3,1,200,-0.604533583105,-0.623792739055,-0.6340264130150001
210,0.4465909091,0.1886789382,0.9601942184,3.6301267508,1.2534866016,0.0493181818,0.0434138503,0.8012572598,3.4992345393,0.8753855383,0.5040909091,0.161337706,0.9355508831,4.1874490712,-1.4356146156,0.1532386364,0.0441365377,0.5061733701,3.8617613175,-0.5744048433,3,1,200,-0.601901432145,-0.62362514596,-0.632989230945
211,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,3,0,5,-0.7923057619,-0.7923057619,-0.792225223955
212,0.4347222222,0.1241250241,-0.0027548209,2.0121570251,-0.2335365513,0.125,0.0821677748,0.3898305085,1.8457142857,-0.4346507596,0.4402777778,0.0915719207,-0.4985193691,1.9634852844,0.5336883666,0.525,0.0584654588,-1.1514860978,1.6050069045,-0.1100377677,3,0,5,-0.7606216575,-0.7606216575,-0.76044976716
213,0.4366666667,0.1110888867,-0.0017271157,2.5291234141,-0.3130037835,0.0388888889,0.0484322105,0.335347432,1.3801939058,0.507129517,0.5244444444,0.0938609426,-0.5871369295,1.7826720827,0.1203956419,0.4866666667,0.0606141409,-0.3226094727,2.5860865418,1.1066535313,3,0,5,-0.7508778752,-0.7508778752,-0.7507956898600001
214,0.3537037037,0.1566320774,0.6330097087,1.7735972978,0.1519166974,0.0361111111,0.0530693699,0.4359228105,2.12471383,0.9321247937,0.6101851852,0.1211406975,0.4941863874,2.0058047483,-0.4528843035,0.425,0.0672620023,-0.0578993308,2.9481480931,0.783509205,3,0,5,-0.8574701572000001,-0.8574701572000001,-0.85745927705
215,0.4458333333,0.156956735,0.3805433016,1.1372195826,-0.1038291718,0.0902777778,0.102768393,0.2814710042,1.7568649528,0.6016839671,0.4638888889,0.0668400523,0.1113598209,1.3230511781,0.247628855,0.3875,0.0320047739,-0.5330396476,2.2352772192,-0.9929662702,3,0,5,-0.8984518402000001,-0.8984518402000001,-0.8983100074499999
216,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,3,0,5,-0.7858899158,-0.7858899158,-0.785853812525
217,0.6051587302,0.0599849859,-0.3637395912,1.5,-0.4599665576,0.0920634921,0.0652147257,-0.3976470588,1.5,-0.6958131889,0.3027777778,0.0746390491,-0.9187919463,1.5,-0.5454588102,0.2773809524,0.0757115403,-0.0149722736,1.5,0.2094378245,3,0,8,-0.913496305475,-0.90154650091,-0.89647336964
